Линолеум  Бонус Дуарт 1 2,5 м  / 0,4мм;1600;250;2.0;0.4;КМ5;;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/bonus_duart_1_2_5_m/;https://zalog-vostok.ru/upload/resize_cache/iblock/114/450_450_140cd750bba9870f18aada2478b24840a/jogsw4sfejlgfogg9yemfmi239icny02.jpg
Линолеум Tarkett Фаворит Византия 4 3,0м  / 0,3мм;3030;300;3.3;0.3;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/favorit_vizantiya_4_3_0m/;https://zalog-vostok.ru/upload/resize_cache/webp/iblock/233/7zgf1jk18y639fz6zv6dympi69v7r6l2.webp
Линолеум Tarkett Мода 121602 3,5м  / 0,5мм;2870;350;2.2;0.5;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/moda_121602_3_5m/;https://zalog-vostok.ru/upload/resize_cache/iblock/276/450_450_140cd750bba9870f18aada2478b24840a/pz55kdcrahnzb4hgqkda601m9xrptszw.jpg
Линолеум Tarkett Мода 121602 3,0м  / 0,5мм;2460;300;2.2;0.5;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/moda_121602_3_0m/;https://zalog-vostok.ru/upload/resize_cache/iblock/a4a/450_450_140cd750bba9870f18aada2478b24840a/djn49awyj60qjo6gjvm0qzeryzi5loyu.jpg
Линолеум Tarkett Мода 121603 3,5м  / 0,5мм;2870;350;2.2;0.5;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/moda_121603_3_5m/;https://zalog-vostok.ru/upload/resize_cache/iblock/d8d/450_450_140cd750bba9870f18aada2478b24840a/m8tkxy9ag19spqwq2ql8iwj669g0nxeh.jpg
Линолеум  Мода 121602 2,5м  / 0,5мм;2050;250;2.2;0.5;КМ5;;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/moda_121602_2_5m/;https://zalog-vostok.ru/upload/resize_cache/iblock/866/450_450_140cd750bba9870f18aada2478b24840a/qcplsaaw3atsiqrniynfca3skbrvw4kc.jpg
Линолеум Tarkett Мода 121603 3,0м  / 0,5мм;2460;300;2.2;0.5;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/moda_121603_3_0m/;https://zalog-vostok.ru/upload/resize_cache/iblock/1b7/450_450_140cd750bba9870f18aada2478b24840a/bi95pgz5qxave8nv7jl6i10e99nuddn5.jpg
Линолеум Tarkett Мода Вуд Тиберин 1 3м  / 0,5мм;1950;300;2.2;0.5;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/moda_vud_tiberin_1_3m/;https://zalog-vostok.ru/upload/resize_cache/iblock/3ff/450_450_140cd750bba9870f18aada2478b24840a/3zyzp4m6ucy9mnsgocqkqodukscyjzqs.jpg
Линолеум Tarkett Мода Вуд Тиберин 1 2,5 м  / 0,5мм;2275;350;2.2;0.5;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/moda_vud_tiberin_1_2_5_m/;https://zalog-vostok.ru/upload/resize_cache/iblock/f65/450_450_140cd750bba9870f18aada2478b24840a/n9ol3ga9tii0ha2u6tivp3l2hzyluxs7.jpg
Линолеум Tarkett Форс Канаста 4 3,5м  / 0,6 мм;3220;350;2.5;0.6;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/fors_kanasta_4_3_5m/;https://zalog-vostok.ru/upload/resize_cache/webp/iblock/e50/7c51zag23dagr0bozyuel9ccj1ietw1c.webp
